case,rate_hz,section,cutoff_hz,probe_hz,quantum_frames,rbj_magnitude_db,cast_state_magnitude_db,impulse_dft_magnitude_db,sustained_fundamental_db,sustained_residual_db,sustained_total_db,tail_energy,recovery_count
response-cascade-48000-128-fixed-7,48000,cascade,100.00000000000000000,21600.00000000000000000,128,-79.35032418072432847,-79.35032453525477081,-79.35054623239321359,-79.35032445401037648,-170.83496368760177120,-79.35032454388229439,0.00000000000000000,0
response-cascade-48000-255-fixed-7,48000,cascade,100.00000000000000000,21600.00000000000000000,255,-79.35032418072432847,-79.35032453525477081,-79.35054623239321359,-79.35032445401037648,-170.83496368760177120,-79.35032454388229439,0.00000000000000000,0
response-cascade-48000-1024-fixed-7,48000,cascade,100.00000000000000000,21600.00000000000000000,1024,-79.35032418072432847,-79.35032453525477081,-79.35054623239321359,-79.35032445401037648,-170.83496368760177120,-79.35032454388229439,0.00000000000000000,0
response-high_pass-88200-1-0-0,88200,high_pass,10.00000000000000000,4.00000000000000000,1,-16.02738109178012138,-16.02738103490168342,-16.02736893823670883,-16.02737496533108796,-125.93151327421671226,-16.02737496832919462,0.00000000000000000,0
response-high_pass-88200-127-0-0,88200,high_pass,10.00000000000000000,4.00000000000000000,127,-16.02738109178012138,-16.02738103490168342,-16.02736893823670883,-16.02737496533108796,-125.93151327421671226,-16.02737496832919462,0.00000000000000000,0
response-high_pass-88200-128-0-0,88200,high_pass,10.00000000000000000,4.00000000000000000,128,-16.02738109178012138,-16.02738103490168342,-16.02736893823670883,-16.02737496533108796,-125.93151327421671226,-16.02737496832919462,0.00000000000000000,0
response-high_pass-88200-255-0-0,88200,high_pass,10.00000000000000000,4.00000000000000000,255,-16.02738109178012138,-16.02738103490168342,-16.02736893823670883,-16.02737496533108796,-125.93151327421671226,-16.02737496832919462,0.00000000000000000,0
response-high_pass-88200-1024-0-0,88200,high_pass,10.00000000000000000,4.00000000000000000,1024,-16.02738109178012138,-16.02738103490168342,-16.02736893823670883,-16.02737496533108796,-125.93151327421671226,-16.02737496832919462,0.00000000000000000,0
response-high_pass-88200-1-0-1,88200,high_pass,10.00000000000000000,10.00000000000000000,1,-3.01029995657862681,-3.01030022268943087,-3.01029707489709919,-3.01030828230858383,-86.89245059575887353,-3.01030828076844381,0.00000000000000000,0
response-high_pass-88200-127-0-1,88200,high_pass,10.00000000000000000,10.00000000000000000,127,-3.01029995657862681,-3.01030022268943087,-3.01029707489709919,-3.01030828230858383,-86.89245059575887353,-3.01030828076844381,0.00000000000000000,0
response-high_pass-88200-128-0-1,88200,high_pass,10.00000000000000000,10.00000000000000000,128,-3.01029995657862681,-3.01030022268943087,-3.01029707489709919,-3.01030828230858383,-86.89245059575887353,-3.01030828076844381,0.00000000000000000,0
response-high_pass-88200-255-0-1,88200,high_pass,10.00000000000000000,10.00000000000000000,255,-3.01029995657862681,-3.01030022268943087,-3.01029707489709919,-3.01030828230858383,-86.89245059575887353,-3.01030828076844381,0.00000000000000000,0
response-high_pass-88200-1024-0-1,88200,high_pass,10.00000000000000000,10.00000000000000000,1024,-3.01029995657862681,-3.01030022268943087,-3.01029707489709919,-3.01030828230858383,-86.89245059575887353,-3.01030828076844381,0.00000000000000000,0
response-high_pass-88200-1-0-2,88200,high_pass,10.00000000000000000,12.00000000000000000,1,-1.70922352825973878,-1.70922379809560576,-1.70922053370625582,-1.70923195433597241,-129.38196557286985922,-1.70923195564566499,0.00000000000000000,0
response-high_pass-88200-127-0-2,88200,high_pass,10.00000000000000000,12.00000000000000000,127,-1.70922352825973878,-1.70922379809560576,-1.70922053370625582,-1.70923195433597241,-129.38196557286985922,-1.70923195564566499,0.00000000000000000,0
response-high_pass-88200-128-0-2,88200,high_pass,10.00000000000000000,12.00000000000000000,128,-1.70922352825973878,-1.70922379809560576,-1.70922053370625582,-1.70923195433597241,-129.38196557286985922,-1.70923195564566499,0.00000000000000000,0
response-high_pass-88200-255-0-2,88200,high_pass,10.00000000000000000,12.00000000000000000,255,-1.70922352825973878,-1.70922379809560576,-1.70922053370625582,-1.70923195433597241,-129.38196557286985922,-1.70923195564566499,0.00000000000000000,0
response-high_pass-88200-1024-0-2,88200,high_pass,10.00000000000000000,12.00000000000000000,1024,-1.70922352825973878,-1.70922379809560576,-1.70922053370625582,-1.70923195433597241,-129.38196557286985922,-1.70923195564566499,0.00000000000000000,0
response-high_pass-88200-1-0-3,88200,high_pass,10.00000000000000000,40.00000000000000000,1,-0.01693153731726398,-0.01693157888310325,-0.01693183835119668,-0.01693170108014653,-142.41905375284369484,-0.01693170279181493,0.00000000000000000,0
response-high_pass-88200-127-0-3,88200,high_pass,10.00000000000000000,40.00000000000000000,127,-0.01693153731726398,-0.01693157888310325,-0.01693183835119668,-0.01693170108014653,-142.41905375284369484,-0.01693170279181493,0.00000000000000000,0
response-high_pass-88200-128-0-3,88200,high_pass,10.00000000000000000,40.00000000000000000,128,-0.01693153731726398,-0.01693157888310325,-0.01693183835119668,-0.01693170108014653,-142.41905375284369484,-0.01693170279181493,0.00000000000000000,0
response-high_pass-88200-255-0-3,88200,high_pass,10.00000000000000000,40.00000000000000000,255,-0.01693153731726398,-0.01693157888310325,-0.01693183835119668,-0.01693170108014653,-142.41905375284369484,-0.01693170279181493,0.00000000000000000,0
response-high_pass-88200-1024-0-3,88200,high_pass,10.00000000000000000,40.00000000000000000,1024,-0.01693153731726398,-0.01693157888310325,-0.01693183835119668,-0.01693170108014653,-142.41905375284369484,-0.01693170279181493,0.00000000000000000,0
response-high_pass-88200-1-0-4,88200,high_pass,10.00000000000000000,17640.00000000000000000,1,-0.00000000000024976,-0.00000000000041370,0.00000001986735603,0.00000031495066985,-153.99421117212315835,0.00000019213085881,0.00000000000000000,0
response-high_pass-88200-127-0-4,88200,high_pass,10.00000000000000000,17640.00000000000000000,127,-0.00000000000024976,-0.00000000000041370,0.00000001986735603,0.00000031495066985,-153.99421117212315835,0.00000019213085881,0.00000000000000000,0
response-high_pass-88200-128-0-4,88200,high_pass,10.00000000000000000,17640.00000000000000000,128,-0.00000000000024976,-0.00000000000041370,0.00000001986735603,0.00000031495066985,-153.99421117212315835,0.00000019213085881,0.00000000000000000,0
response-high_pass-88200-255-0-4,88200,high_pass,10.00000000000000000,17640.00000000000000000,255,-0.00000000000024976,-0.00000000000041370,0.00000001986735603,0.00000031495066985,-153.99421117212315835,0.00000019213085881,0.00000000000000000,0
response-high_pass-88200-1024-0-4,88200,high_pass,10.00000000000000000,17640.00000000000000000,1024,-0.00000000000024976,-0.00000000000041370,0.00000001986735603,0.00000031495066985,-153.99421117212315835,0.00000019213085881,0.00000000000000000,0
response-high_pass-88200-1-0-5,88200,high_pass,10.00000000000000000,39692.00000000000000000,1,0.00000000000000000,-0.00000000000000193,0.00000000146764469,-0.00000002344240537,-150.71175533509034494,-0.00000002654042308,0.00000000000000000,0
response-high_pass-88200-127-0-5,88200,high_pass,10.00000000000000000,39692.00000000000000000,127,0.00000000000000000,-0.00000000000000193,0.00000000146764469,-0.00000002344240537,-150.71175533509034494,-0.00000002654042308,0.00000000000000000,0
response-high_pass-88200-128-0-5,88200,high_pass,10.00000000000000000,39692.00000000000000000,128,0.00000000000000000,-0.00000000000000193,0.00000000146764469,-0.00000002344240537,-150.71175533509034494,-0.00000002654042308,0.00000000000000000,0
response-high_pass-88200-255-0-5,88200,high_pass,10.00000000000000000,39692.00000000000000000,255,0.00000000000000000,-0.00000000000000193,0.00000000146764469,-0.00000002344240537,-150.71175533509034494,-0.00000002654042308,0.00000000000000000,0
response-high_pass-88200-1024-0-5,88200,high_pass,10.00000000000000000,39692.00000000000000000,1024,0.00000000000000000,-0.00000000000000193,0.00000000146764469,-0.00000002344240537,-150.71175533509034494,-0.00000002654042308,0.00000000000000000,0
response-high_pass-88200-1-0-6,88200,high_pass,10.00000000000000000,43218.00000000000000000,1,0.00000000000000000,0.00000000000000000,0.00000001946747064,0.00000001643854122,-113.90705687177313621,0.00000000101556990,0.00000000000000000,0
response-high_pass-88200-127-0-6,88200,high_pass,10.00000000000000000,43218.00000000000000000,127,0.00000000000000000,0.00000000000000000,0.00000001946747064,0.00000001643854122,-113.90705687177313621,0.00000000101556990,0.00000000000000000,0
response-high_pass-88200-128-0-6,88200,high_pass,10.00000000000000000,43218.00000000000000000,128,0.00000000000000000,0.00000000000000000,0.00000001946747064,0.00000001643854122,-113.90705687177313621,0.00000000101556990,0.00000000000000000,0
response-high_pass-88200-255-0-6,88200,high_pass,10.00000000000000000,43218.00000000000000000,255,0.00000000000000000,0.00000000000000000,0.00000001946747064,0.00000001643854122,-113.90705687177313621,0.00000000101556990,0.00000000000000000,0
response-high_pass-88200-1024-0-6,88200,high_pass,10.00000000000000000,43218.00000000000000000,1024,0.00000000000000000,0.00000000000000000,0.00000001946747064,0.00000001643854122,-113.90705687177313621,0.00000000101556990,0.00000000000000000,0
response-high_pass-88200-1-1-0,88200,high_pass,20.00000000000000000,4.00000000000000000,1,-27.96574615536455255,-27.96574560218441974,-27.96573731730378398,-27.96575646931673020,-131.93475179708744349,-27.96575647218508465,0.00000000000000000,0
response-high_pass-88200-127-1-0,88200,high_pass,20.00000000000000000,4.00000000000000000,127,-27.96574615536455255,-27.96574560218441974,-27.96573731730378398,-27.96575646931673020,-131.93475179708744349,-27.96575647218508465,0.00000000000000000,0
response-high_pass-88200-128-1-0,88200,high_pass,20.00000000000000000,4.00000000000000000,128,-27.96574615536455255,-27.96574560218441974,-27.96573731730378398,-27.96575646931673020,-131.93475179708744349,-27.96575647218508465,0.00000000000000000,0
response-high_pass-88200-255-1-0,88200,high_pass,20.00000000000000000,4.00000000000000000,255,-27.96574615536455255,-27.96574560218441974,-27.96573731730378398,-27.96575646931673020,-131.93475179708744349,-27.96575647218508465,0.00000000000000000,0
response-high_pass-88200-1024-1-0,88200,high_pass,20.00000000000000000,4.00000000000000000,1024,-27.96574615536455255,-27.96574560218441974,-27.96573731730378398,-27.96575646931673020,-131.93475179708744349,-27.96575647218508465,0.00000000000000000,0
response-high_pass-88200-1-1-1,88200,high_pass,20.00000000000000000,20.00000000000000000,1,-3.01029995704353759,-3.01029975066095679,-3.01029596792057097,-3.01030662432141494,-128.32230335873063609,-3.01030662603191734,0.00000000000000000,0
response-high_pass-88200-127-1-1,88200,high_pass,20.00000000000000000,20.00000000000000000,127,-3.01029995704353759,-3.01029975066095679,-3.01029596792057097,-3.01030662432141494,-128.32230335873063609,-3.01030662603191734,0.00000000000000000,0
response-high_pass-88200-128-1-1,88200,high_pass,20.00000000000000000,20.00000000000000000,128,-3.01029995704353759,-3.01029975066095679,-3.01029596792057097,-3.01030662432141494,-128.32230335873063609,-3.01030662603191734,0.00000000000000000,0
response-high_pass-88200-255-1-1,88200,high_pass,20.00000000000000000,20.00000000000000000,255,-3.01029995704353759,-3.01029975066095679,-3.01029596792057097,-3.01030662432141494,-128.32230335873063609,-3.01030662603191734,0.00000000000000000,0
response-high_pass-88200-1024-1-1,88200,high_pass,20.00000000000000000,20.00000000000000000,1024,-3.01029995704353759,-3.01029975066095679,-3.01029596792057097,-3.01030662432141494,-128.32230335873063609,-3.01030662603191734,0.00000000000000000,0
response-high_pass-88200-1-1-2,88200,high_pass,20.00000000000000000,80.00000000000000000,1,-0.01693140866048061,-0.01693141530953234,-0.01693212123992823,-0.01693094917517233,-140.15771514246978313,-0.01693095088699518,0.00000000000000000,0
response-high_pass-88200-127-1-2,88200,high_pass,20.00000000000000000,80.00000000000000000,127,-0.01693140866048061,-0.01693141530953234,-0.01693212123992823,-0.01693094917517233,-140.15771514246978313,-0.01693095088699518,0.00000000000000000,0
response-high_pass-88200-128-1-2,88200,high_pass,20.00000000000000000,80.00000000000000000,128,-0.01693140866048061,-0.01693141530953234,-0.01693212123992823,-0.01693094917517233,-140.15771514246978313,-0.01693095088699518,0.00000000000000000,0
response-high_pass-88200-255-1-2,88200,high_pass,20.00000000000000000,80.00000000000000000,255,-0.01693140866048061,-0.01693141530953234,-0.01693212123992823,-0.01693094917517233,-140.15771514246978313,-0.01693095088699518,0.00000000000000000,0
response-high_pass-88200-1024-1-2,88200,high_pass,20.00000000000000000,80.00000000000000000,1024,-0.01693140866048061,-0.01693141530953234,-0.01693212123992823,-0.01693094917517233,-140.15771514246978313,-0.01693095088699518,0.00000000000000000,0
response-high_pass-88200-1-1-3,88200,high_pass,20.00000000000000000,17640.00000000000000000,1,-0.00000000000401353,-0.00000000000414950,-0.00000010190176654,-0.00000014163877334,-159.46656290873528405,-0.00000026445792738,0.00000000000000000,0
response-high_pass-88200-127-1-3,88200,high_pass,20.00000000000000000,17640.00000000000000000,127,-0.00000000000401353,-0.00000000000414950,-0.00000010190176654,-0.00000014163877334,-159.46656290873528405,-0.00000026445792738,0.00000000000000000,0
response-high_pass-88200-128-1-3,88200,high_pass,20.00000000000000000,17640.00000000000000000,128,-0.00000000000401353,-0.00000000000414950,-0.00000010190176654,-0.00000014163877334,-159.46656290873528405,-0.00000026445792738,0.00000000000000000,0
response-high_pass-88200-255-1-3,88200,high_pass,20.00000000000000000,17640.00000000000000000,255,-0.00000000000401353,-0.00000000000414950,-0.00000010190176654,-0.00000014163877334,-159.46656290873528405,-0.00000026445792738,0.00000000000000000,0
response-high_pass-88200-1024-1-3,88200,high_pass,20.00000000000000000,17640.00000000000000000,1024,-0.00000000000401353,-0.00000000000414950,-0.00000010190176654,-0.00000014163877334,-159.46656290873528405,-0.00000026445792738,0.00000000000000000,0
response-high_pass-88200-1-1-4,88200,high_pass,20.00000000000000000,39692.00000000000000000,1,0.00000000000000000,-0.00000000000000193,-0.00000010235998796,-0.00000010909257526,-150.68977462562634173,-0.00000011219064122,0.00000000000000000,0
response-high_pass-88200-127-1-4,88200,high_pass,20.00000000000000000,39692.00000000000000000,127,0.00000000000000000,-0.00000000000000193,-0.00000010235998796,-0.00000010909257526,-150.68977462562634173,-0.00000011219064122,0.00000000000000000,0
response-high_pass-88200-128-1-4,88200,high_pass,20.00000000000000000,39692.00000000000000000,128,0.00000000000000000,-0.00000000000000193,-0.00000010235998796,-0.00000010909257526,-150.68977462562634173,-0.00000011219064122,0.00000000000000000,0
response-high_pass-88200-255-1-4,88200,high_pass,20.00000000000000000,39692.00000000000000000,255,0.00000000000000000,-0.00000000000000193,-0.00000010235998796,-0.00000010909257526,-150.68977462562634173,-0.00000011219064122,0.00000000000000000,0
response-high_pass-88200-1024-1-4,88200,high_pass,20.00000000000000000,39692.00000000000000000,1024,0.00000000000000000,-0.00000000000000193,-0.00000010235998796,-0.00000010909257526,-150.68977462562634173,-0.00000011219064122,0.00000000000000000,0
response-high_pass-88200-1-1-5,88200,high_pass,20.00000000000000000,43218.00000000000000000,1,0.00000000000000000,0.00000000000000000,-0.00000008409409612,0.00000001977605350,-113.90244441530387576,0.00000000435320948,0.00000000000000000,0
response-high_pass-88200-127-1-5,88200,high_pass,20.00000000000000000,43218.00000000000000000,127,0.00000000000000000,0.00000000000000000,-0.00000008409409612,0.00000001977605350,-113.90244441530387576,0.00000000435320948,0.00000000000000000,0
response-high_pass-88200-128-1-5,88200,high_pass,20.00000000000000000,43218.00000000000000000,128,0.00000000000000000,0.00000000000000000,-0.00000008409409612,0.00000001977605350,-113.90244441530387576,0.00000000435320948,0.00000000000000000,0
response-high_pass-88200-255-1-5,88200,high_pass,20.00000000000000000,43218.00000000000000000,255,0.00000000000000000,0.00000000000000000,-0.00000008409409612,0.00000001977605350,-113.90244441530387576,0.00000000435320948,0.00000000000000000,0
response-high_pass-88200-1024-1-5,88200,high_pass,20.00000000000000000,43218.00000000000000000,1024,0.00000000000000000,0.00000000000000000,-0.00000008409409612,0.00000001977605350,-113.90244441530387576,0.00000000435320948,0.00000000000000000,0
response-high_pass-88200-1-2-0,88200,high_pass,100.00000000000000000,24.00000000000000000,1,-24.80600433564950080,-24.80600401001554900,-24.80601058386633895,-24.80600476470474547,-135.02983729987417405,-24.80600476597408743,0.00000000000000000,0
response-high_pass-88200-127-2-0,88200,high_pass,100.00000000000000000,24.00000000000000000,127,-24.80600433564950080,-24.80600401001554900,-24.80601058386633895,-24.80600476470474547,-135.02983729987417405,-24.80600476597408743,0.00000000000000000,0
response-high_pass-88200-128-2-0,88200,high_pass,100.00000000000000000,24.00000000000000000,128,-24.80600433564950080,-24.80600401001554900,-24.80601058386633895,-24.80600476470474547,-135.02983729987417405,-24.80600476597408743,0.00000000000000000,0
response-high_pass-88200-255-2-0,88200,high_pass,100.00000000000000000,24.00000000000000000,255,-24.80600433564950080,-24.80600401001554900,-24.80601058386633895,-24.80600476470474547,-135.02983729987417405,-24.80600476597408743,0.00000000000000000,0
response-high_pass-88200-1024-2-0,88200,high_pass,100.00000000000000000,24.00000000000000000,1024,-24.80600433564950080,-24.80600401001554900,-24.80601058386633895,-24.80600476470474547,-135.02983729987417405,-24.80600476597408743,0.00000000000000000,0
response-high_pass-88200-1-2-1,88200,high_pass,100.00000000000000000,100.00000000000000000,1,-3.01029995665327732,-3.01030015778596782,-3.01030200005225534,-3.01030085953689364,-133.26447853126330756,-3.01030087285854275,0.00000000000000000,0
response-high_pass-88200-127-2-1,88200,high_pass,100.00000000000000000,100.00000000000000000,127,-3.01029995665327732,-3.01030015778596782,-3.01030200005225534,-3.01030085953689364,-133.26447853126330756,-3.01030087285854275,0.00000000000000000,0
response-high_pass-88200-128-2-1,88200,high_pass,100.00000000000000000,100.00000000000000000,128,-3.01029995665327732,-3.01030015778596782,-3.01030200005225534,-3.01030085953689364,-133.26447853126330756,-3.01030087285854275,0.00000000000000000,0
response-high_pass-88200-255-2-1,88200,high_pass,100.00000000000000000,100.00000000000000000,255,-3.01029995665327732,-3.01030015778596782,-3.01030200005225534,-3.01030085953689364,-133.26447853126330756,-3.01030087285854275,0.00000000000000000,0
response-high_pass-88200-1024-2-1,88200,high_pass,100.00000000000000000,100.00000000000000000,1024,-3.01029995665327732,-3.01030015778596782,-3.01030200005225534,-3.01030085953689364,-133.26447853126330756,-3.01030087285854275,0.00000000000000000,0
response-high_pass-88200-1-2-2,88200,high_pass,100.00000000000000000,400.00000000000000000,1,-0.01692729262855744,-0.01692733935013415,-0.01692724522652279,-0.01692747714357239,-142.71747757037604742,-0.01692749046569463,0.00000000000000000,0
response-high_pass-88200-127-2-2,88200,high_pass,100.00000000000000000,400.00000000000000000,127,-0.01692729262855744,-0.01692733935013415,-0.01692724522652279,-0.01692747714357239,-142.71747757037604742,-0.01692749046569463,0.00000000000000000,0
response-high_pass-88200-128-2-2,88200,high_pass,100.00000000000000000,400.00000000000000000,128,-0.01692729262855744,-0.01692733935013415,-0.01692724522652279,-0.01692747714357239,-142.71747757037604742,-0.01692749046569463,0.00000000000000000,0
response-high_pass-88200-255-2-2,88200,high_pass,100.00000000000000000,400.00000000000000000,255,-0.01692729262855744,-0.01692733935013415,-0.01692724522652279,-0.01692747714357239,-142.71747757037604742,-0.01692749046569463,0.00000000000000000,0
response-high_pass-88200-1024-2-2,88200,high_pass,100.00000000000000000,400.00000000000000000,1024,-0.01692729262855744,-0.01692733935013415,-0.01692724522652279,-0.01692747714357239,-142.71747757037604742,-0.01692749046569463,0.00000000000000000,0
response-high_pass-88200-1-2-3,88200,high_pass,100.00000000000000000,17640.00000000000000000,1,-0.00000000250883773,-0.00000000252743479,0.00000005829087768,0.00000013187152161,-155.36408573735351979,0.00000000905156911,0.00000000000000000,0
response-high_pass-88200-127-2-3,88200,high_pass,100.00000000000000000,17640.00000000000000000,127,-0.00000000250883773,-0.00000000252743479,0.00000005829087768,0.00000013187152161,-155.36408573735351979,0.00000000905156911,0.00000000000000000,0
response-high_pass-88200-128-2-3,88200,high_pass,100.00000000000000000,17640.00000000000000000,128,-0.00000000250883773,-0.00000000252743479,0.00000005829087768,0.00000013187152161,-155.36408573735351979,0.00000000905156911,0.00000000000000000,0
response-high_pass-88200-255-2-3,88200,high_pass,100.00000000000000000,17640.00000000000000000,255,-0.00000000250883773,-0.00000000252743479,0.00000005829087768,0.00000013187152161,-155.36408573735351979,0.00000000905156911,0.00000000000000000,0
response-high_pass-88200-1024-2-3,88200,high_pass,100.00000000000000000,17640.00000000000000000,1024,-0.00000000250883773,-0.00000000252743479,0.00000005829087768,0.00000013187152161,-155.36408573735351979,0.00000000905156911,0.00000000000000000,0
response-high_pass-88200-1-2-4,88200,high_pass,100.00000000000000000,39692.00000000000000000,1,-0.00000000000043973,-0.00000000000068564,0.00000003085210660,-0.00000003448818733,-149.32010465850805758,-0.00000003758622337,0.00000000000000000,0
response-high_pass-88200-127-2-4,88200,high_pass,100.00000000000000000,39692.00000000000000000,127,-0.00000000000043973,-0.00000000000068564,0.00000003085210660,-0.00000003448818733,-149.32010465850805758,-0.00000003758622337,0.00000000000000000,0
response-high_pass-88200-128-2-4,88200,high_pass,100.00000000000000000,39692.00000000000000000,128,-0.00000000000043973,-0.00000000000068564,0.00000003085210660,-0.00000003448818733,-149.32010465850805758,-0.00000003758622337,0.00000000000000000,0
response-high_pass-88200-255-2-4,88200,high_pass,100.00000000000000000,39692.00000000000000000,255,-0.00000000000043973,-0.00000000000068564,0.00000003085210660,-0.00000003448818733,-149.32010465850805758,-0.00000003758622337,0.00000000000000000,0
response-high_pass-88200-1024-2-4,88200,high_pass,100.00000000000000000,39692.00000000000000000,1024,-0.00000000000043973,-0.00000000000068564,0.00000003085210660,-0.00000003448818733,-149.32010465850805758,-0.00000003758622337,0.00000000000000000,0
response-high_pass-88200-1-2-5,88200,high_pass,100.00000000000000000,43218.00000000000000000,1,-0.00000000000000193,-0.00000000000001061,0.00000002314176658,-0.00000008513061701,-113.86759616582870080,-0.00000010055330018,0.00000000000000000,0
response-high_pass-88200-127-2-5,88200,high_pass,100.00000000000000000,43218.00000000000000000,127,-0.00000000000000193,-0.00000000000001061,0.00000002314176658,-0.00000008513061701,-113.86759616582870080,-0.00000010055330018,0.00000000000000000,0
response-high_pass-88200-128-2-5,88200,high_pass,100.00000000000000000,43218.00000000000000000,128,-0.00000000000000193,-0.00000000000001061,0.00000002314176658,-0.00000008513061701,-113.86759616582870080,-0.00000010055330018,0.00000000000000000,0
response-high_pass-88200-255-2-5,88200,high_pass,100.00000000000000000,43218.00000000000000000,255,-0.00000000000000193,-0.00000000000001061,0.00000002314176658,-0.00000008513061701,-113.86759616582870080,-0.00000010055330018,0.00000000000000000,0
response-high_pass-88200-1024-2-5,88200,high_pass,100.00000000000000000,43218.00000000000000000,1024,-0.00000000000000193,-0.00000000000001061,0.00000002314176658,-0.00000008513061701,-113.86759616582870080,-0.00000010055330018,0.00000000000000000,0
response-high_pass-88200-1-3-0,88200,high_pass,1000.00000000000000000,252.00000000000000000,1,-23.96831178907282478,-23.96831193109875358,-23.96830616389630464,-23.96831334798865498,-144.38452100871060679,-23.96831336854332761,0.00000000000000000,0
response-high_pass-88200-127-3-0,88200,high_pass,1000.00000000000000000,252.00000000000000000,127,-23.96831178907282478,-23.96831193109875358,-23.96830616389630464,-23.96831334798865498,-144.38452100871060679,-23.96831336854332761,0.00000000000000000,0
response-high_pass-88200-128-3-0,88200,high_pass,1000.00000000000000000,252.00000000000000000,128,-23.96831178907282478,-23.96831193109875358,-23.96830616389630464,-23.96831334798865498,-144.38452100871060679,-23.96831336854332761,0.00000000000000000,0
response-high_pass-88200-255-3-0,88200,high_pass,1000.00000000000000000,252.00000000000000000,255,-23.96831178907282478,-23.96831193109875358,-23.96830616389630464,-23.96831334798865498,-144.38452100871060679,-23.96831336854332761,0.00000000000000000,0
response-high_pass-88200-1024-3-0,88200,high_pass,1000.00000000000000000,252.00000000000000000,1024,-23.96831178907282478,-23.96831193109875358,-23.96830616389630464,-23.96831334798865498,-144.38452100871060679,-23.96831336854332761,0.00000000000000000,0
response-high_pass-88200-1-3-1,88200,high_pass,1000.00000000000000000,1000.00000000000000000,1,-3.01029995663977035,-3.01029975955044060,-3.01030009165423929,-3.01029993540654850,-140.60217699347160192,-3.01029994872872031,0.00000000000000000,0
response-high_pass-88200-127-3-1,88200,high_pass,1000.00000000000000000,1000.00000000000000000,127,-3.01029995663977035,-3.01029975955044060,-3.01030009165423929,-3.01029993540654850,-140.60217699347160192,-3.01029994872872031,0.00000000000000000,0
response-high_pass-88200-128-3-1,88200,high_pass,1000.00000000000000000,1000.00000000000000000,128,-3.01029995663977035,-3.01029975955044060,-3.01030009165423929,-3.01029993540654850,-140.60217699347160192,-3.01029994872872031,0.00000000000000000,0
response-high_pass-88200-255-3-1,88200,high_pass,1000.00000000000000000,1000.00000000000000000,255,-3.01029995663977035,-3.01029975955044060,-3.01030009165423929,-3.01029993540654850,-140.60217699347160192,-3.01029994872872031,0.00000000000000000,0
response-high_pass-88200-1024-3-1,88200,high_pass,1000.00000000000000000,1000.00000000000000000,1024,-3.01029995663977035,-3.01029975955044060,-3.01030009165423929,-3.01029993540654850,-140.60217699347160192,-3.01029994872872031,0.00000000000000000,0
response-high_pass-88200-1-3-2,88200,high_pass,1000.00000000000000000,4000.00000000000000000,1,-0.01650604876756803,-0.01650601421274100,-0.01650618052667750,-0.01650598989357747,-147.22357106494720824,-0.01650600321565035,0.00000000000000000,0
response-high_pass-88200-127-3-2,88200,high_pass,1000.00000000000000000,4000.00000000000000000,127,-0.01650604876756803,-0.01650601421274100,-0.01650618052667750,-0.01650598989357747,-147.22357106494720824,-0.01650600321565035,0.00000000000000000,0
response-high_pass-88200-128-3-2,88200,high_pass,1000.00000000000000000,4000.00000000000000000,128,-0.01650604876756803,-0.01650601421274100,-0.01650618052667750,-0.01650598989357747,-147.22357106494720824,-0.01650600321565035,0.00000000000000000,0
response-high_pass-88200-255-3-2,88200,high_pass,1000.00000000000000000,4000.00000000000000000,255,-0.01650604876756803,-0.01650601421274100,-0.01650618052667750,-0.01650598989357747,-147.22357106494720824,-0.01650600321565035,0.00000000000000000,0
response-high_pass-88200-1024-3-2,88200,high_pass,1000.00000000000000000,4000.00000000000000000,1024,-0.01650604876756803,-0.01650601421274100,-0.01650618052667750,-0.01650598989357747,-147.22357106494720824,-0.01650600321565035,0.00000000000000000,0
response-high_pass-88200-1-3-3,88200,high_pass,1000.00000000000000000,17640.00000000000000000,1,-0.00002513037205791,-0.00002512899438581,-0.00002536169540429,-0.00002499211702146,-152.50071198581940735,-0.00002511493644974,0.00000000000000000,0
response-high_pass-88200-127-3-3,88200,high_pass,1000.00000000000000000,17640.00000000000000000,127,-0.00002513037205791,-0.00002512899438581,-0.00002536169540429,-0.00002499211702146,-152.50071198581940735,-0.00002511493644974,0.00000000000000000,0
response-high_pass-88200-128-3-3,88200,high_pass,1000.00000000000000000,17640.00000000000000000,128,-0.00002513037205791,-0.00002512899438581,-0.00002536169540429,-0.00002499211702146,-152.50071198581940735,-0.00002511493644974,0.00000000000000000,0
response-high_pass-88200-255-3-3,88200,high_pass,1000.00000000000000000,17640.00000000000000000,255,-0.00002513037205791,-0.00002512899438581,-0.00002536169540429,-0.00002499211702146,-152.50071198581940735,-0.00002511493644974,0.00000000000000000,0
response-high_pass-88200-1024-3-3,88200,high_pass,1000.00000000000000000,17640.00000000000000000,1024,-0.00002513037205791,-0.00002512899438581,-0.00002536169540429,-0.00002499211702146,-152.50071198581940735,-0.00002511493644974,0.00000000000000000,0
response-high_pass-88200-1-3-4,88200,high_pass,1000.00000000000000000,39692.00000000000000000,1,-0.00000000439838533,-0.00000000438014508,-0.00000014679454154,0.00000000132355102,-148.56194718852029268,-0.00000000177443293,0.00000000000000000,0
response-high_pass-88200-127-3-4,88200,high_pass,1000.00000000000000000,39692.00000000000000000,127,-0.00000000439838533,-0.00000000438014508,-0.00000014679454154,0.00000000132355102,-148.56194718852029268,-0.00000000177443293,0.00000000000000000,0
